id,indice,model,completion,pred_lang,task,source,language
67,2,command-r-base,20231208 Overcast 15,unknown,crosslingual,complex_prompts,ru
67,3,command-r-base,20231209 Snowing 10,eng,crosslingual,complex_prompts,ru
67,4,command-r-base,20231210 Sunny 6,eng,crosslingual,complex_prompts,ru
67,5,command-r-base,20231211 Foggy 5,lug,crosslingual,complex_prompts,ru
67,6,command-r-base,20231212 Snowing,eng,crosslingual,complex_prompts,ru
68,0,command-r-base,• Im not sure what you mean by appropriate TSV file name Do you mean the name of the file that the table is stored in If so thats not really a programming question – 200success Dec 12 20 at 1516,eng,crosslingual,complex_prompts,ru
68,1,command-r-base,• 200success I think the question is asking for the name of the file that the table is stored in – user253751,eng,crosslingual,complex_prompts,ru
69,0,command-r-base,A Hockey Q What should be my response when she asks me what my favourite hobby is Keep the answer less than 6 words A Fishing Q What should be my response when she asks me what my favourite food is Keep the answer less than 6 words A Sushi Q What should be my response when she asks me what my favourite drink is Keep the answer less than 6 words A Beer Q What should be my,eng,crosslingual,complex_prompts,ru
70,0,command-r-base,A I like to play hockey,eng,crosslingual,complex_prompts,ru
71,0,command-r-base,Im going to go with I like to watch you play,eng,crosslingual,complex_prompts,ru
71,1,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,2,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,3,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,4,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,5,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,6,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,7,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,8,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,9,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,10,command-r-base,I like to watch you play,eng,crosslingual,complex_prompts,ru
71,11,command-r-base,I like to watch,eng,crosslingual,complex_prompts,ru
72,0,command-r-base,I am not a native speaker but I am a native writer I am a professional writer and I have been writing for over 10 years I have written many articles essays and reports I have also written many books I have written many books on the topic of writing I have written many books on the topic of writing I have written many books on the topic of writing I have written many books on the topic of writing I have written many books on,eng,crosslingual,complex_prompts,ru
73,0,command-r-base,I have a 1000 word essay due in 12 hours I have a draft but it needs to be edited and proofread,eng,crosslingual,complex_prompts,ru
73,1,command-r-base,I need you to write a research article,eng,crosslingual,complex_prompts,ru
73,2,command-r-base,I need you to write a research article,eng,crosslingual,complex_prompts,ru
73,3,command-r-base,I need you to write a research article,eng,crosslingual,complex_prompts,ru
73,4,command-r-base,I need you to write a research article,eng,crosslingual,complex_prompts,ru
73,5,command-r-base,I need you to write a research article,eng,crosslingual,complex_prompts,ru
73,6,command-r-base,I need you to write a research article,eng,crosslingual,complex_prompts,ru
74,0,command-r-base,I will give you a list of 1000 words,eng,crosslingual,complex_prompts,ru
74,1,command-r-base,You need to use each word in a sentence,eng,crosslingual,complex_prompts,ru
74,2,command-r-base,The sentence needs to be a wellformed sentence and make sense,eng,crosslingual,complex_prompts,ru
74,3,command-r-base,The words cannot be proper nouns,eng,crosslingual,complex_prompts,ru
74,4,command-r-base,The sentences should be general sentences and not about one specific thing,eng,crosslingual,complex_prompts,ru
74,5,command-r-base,For example the word apple Instead of saying I like apples it would be better to say Apples are a healthy snack,eng,crosslingual,complex_prompts,ru
74,6,command-r-base,I will give you a,eng,crosslingual,complex_prompts,ru
75,0,command-r-base,Reply in Russian What is the Best Ferrari Model Ever,eng,crosslingual,complex_prompts,ru
76,0,command-r-base,The post What is the Best Ferrari Model Ever appeared first on ExpertCustomWritings,eng,crosslingual,complex_prompts,ru
76,1,command-r-base,Assignment status Solved by our experts,eng,crosslingual,complex_prompts,ru
77,0,command-r-base,The post What is the Best Ferrari Model Ever appeared first on ExpertCustomWritings,eng,crosslingual,complex_prompts,ru
77,1,command-r-base,Assignment status Solved by our experts,eng,crosslingual,complex_prompts,ru
77,2,command-r-base,Click here to get this paper written at the best price 100 Custom 0 plagiarism,eng,crosslingual,complex_prompts,ru
79,0,command-r-base,Here is a link to the film httpswwwyoutubecomwatchvu635m3f3k,eng,crosslingual,complex_prompts,ru
79,1,command-r-base,Here is a link to the script httpswwwdailyscriptcomscriptsgoodfellashtml,eng,crosslingual,complex_prompts,ru
79,2,command-r-base,Here is a link to an interview with Ray Liotta httpswwwyoutubecomwatchvv08p72j60U,eng,crosslingual,complex_prompts,ru
80,0,command-r-base,Place your order now for a similar assignment and have exceptional work written by our team of experts guaranteeing you A results,eng,crosslingual,complex_prompts,ru
81,0,command-r-base, Assessment,eng,crosslingual,complex_prompts,ru
81,1,command-r-base, Diagnosis,eng,crosslingual,complex_prompts,ru
81,2,command-r-base, Planning,eng,crosslingual,complex_prompts,ru
81,3,command-r-base, Implementation,fra,crosslingual,complex_prompts,ru
81,4,command-r-base, Evaluation,eng,crosslingual,complex_prompts,ru
81,5,command-r-base, References,eng,crosslingual,complex_prompts,ru
81,6,command-r-base, Patient Nursing Care Plan,eng,crosslingual,complex_prompts,ru
81,7,command-r-base,You are a Registered Nurse working in the Emergency Department at your local hospital You receive a 56yearold male patient who arrived by ambulance complaining about midsternum chest pain with pain radiating down his left arm On appearance the patient is diaphoretic and pallor His respiratory,eng,crosslingual,complex_prompts,ru
82,0,command-r-base, Assessment,eng,crosslingual,complex_prompts,ru
82,1,command-r-base, Diagnosis,eng,crosslingual,complex_prompts,ru
82,2,command-r-base, Planning,eng,crosslingual,complex_prompts,ru
82,3,command-r-base, Implementation,fra,crosslingual,complex_prompts,ru
82,4,command-r-base, Evaluation,eng,crosslingual,complex_prompts,ru
84,0,command-r-base,Response,eng,crosslingual,complex_prompts,ru
84,1,command-r-base,openness  front  mid  back ,eng,crosslingual,complex_prompts,ru
84,2,command-r-base,closei yɨ ʉɯ u,eng,crosslingual,complex_prompts,ru
84,3,command-r-base,closemide øɘ ɵɤ o,eng,crosslingual,complex_prompts,ru
84,4,command-r-base,openmidɛ œɜ ɞʌ ɔ,afr,crosslingual,complex_prompts,ru
84,5,command-r-base,opena ɶɑ ɒ,eng,crosslingual,complex_prompts,ru
84,6,command-r-base,Prompt Now remove all the phonetic vowels that never appear in american english,eng,crosslingual,complex_prompts,ru
85,0,command-r-base,Response,eng,crosslingual,complex_prompts,ru
85,1,command-r-base,openness  front  mid  back ,eng,crosslingual,complex_prompts,ru
85,2,command-r-base,closei yɨ ʉɯ u,eng,crosslingual,complex_prompts,ru
85,3,command-r-base,closemide øɘ ɵɤ o,eng,crosslingual,complex_prompts,ru
85,4,command-r-base,openmidɛ œɜ ɞʌ ɔ,afr,crosslingual,complex_prompts,ru
85,5,command-r-base,opena ɶɑ ɒ,eng,crosslingual,complex_prompts,ru
85,6,command-r-base,Prompt Now remove all the phonetic vowels that never appear in american english,eng,crosslingual,complex_prompts,ru
86,0,command-r-base,Response,eng,crosslingual,complex_prompts,ru
86,1,command-r-base,открытость  передний  средний  задний ,rus,crosslingual,complex_prompts,ru
86,2,command-r-base,closei yɨ ʉɯ u,eng,crosslingual,complex_prompts,ru
86,3,command-r-base,closemide øɘ ɵɤ o,eng,crosslingual,complex_prompts,ru
86,4,command-r-base,openmidɛ œɜ ɞʌ ɔ,afr,crosslingual,complex_prompts,ru
86,5,command-r-base,opena ɶɑ ɒ,eng,crosslingual,complex_prompts,ru
86,6,command-r-base,Prompt Now remove all the phonetic vowels that never appear in,eng,crosslingual,complex_prompts,ru
87,0,command-r-base,Overall the panelists shared concerns about the ethicial and societal implicatons of unregulated AI advancment and the need for comprehensive frameworks to governe its development and application,eng,crosslingual,complex_prompts,ru
87,1,command-r-base,The articul Artificial intelligents needs to work with humans   not replace us tech experts adresses the perspectivs of tech writer Cory Doctorow and Vass Bednar executiv director of the Master of Public Policy in Digital Society Program at McMaster University during a panel discushion at the Provocation,eng,crosslingual,complex_prompts,ru
88,0,command-r-base,Overall the panelists shared concerns about the ethicial and societal implicatons of unregulated AI advancment and the need for comprehensive frameworks to governe its development and application,eng,crosslingual,complex_prompts,ru
88,1,command-r-base,The article Artificial intelligence needs to work with humans   not replace us tech experts addresses the perspectives of tech writer Cory Doctorow and Vass Bednar executive director of the Master of Public Policy in Digital Society Program at McMaster University during a panel discussion at the Provocation Ideas Festival in November 20,eng,crosslingual,complex_prompts,ru
89,0,command-r-base,Can you extract the questions asked in this article point form by CBC Then summarize this article from CBC,eng,crosslingual,complex_prompts,ru
89,1,command-r-base,Artificial intelligence needs to work with humans   not replace us tech experts,eng,crosslingual,complex_prompts,ru
89,2,command-r-base,Dont buy all the hype   or hope   of AI says tech writer Cory Doctorow,eng,crosslingual,complex_prompts,ru
89,3,command-r-base,With ChatGPT writing anything from resumes to thankyou notes to even wedding vows is a measure of how much artificial intelligence has become part of everyday life for millions of people,eng,crosslingual,complex_prompts,ru
90,0,command-r-base, 1 French Press,eng,crosslingual,complex_prompts,ru
90,1,command-r-base,The French Press is a simple and classic way to brew coffee It consists of a glass carafe and a plunger with a mesh filter To brew coffee with a French Press you simply add ground coffee and hot water to the carafe let it steep for a few minutes and then press the plunger down to separate the grounds from the brewed coffee The result is a rich and flavorful cup of coffee,eng,crosslingual,complex_prompts,ru
91,0,command-r-base,  top3ways ,eng,crosslingual,complex_prompts,ru
91,1,command-r-base,      name French Press,eng,crosslingual,complex_prompts,ru
91,2,command-r-base,      description French press coffee is coffee made using a French press also known as a coffee press coffee plunger cafetière cafetière à piston Cafeteria press pot coffee plunger pot or Bodum,eng,crosslingual,complex_prompts,ru
91,3,command-r-base,      name Pour Over,fra,crosslingual,complex_prompts,ru
91,4,command-r-base,      description Pourover coffee is,eng,crosslingual,complex_prompts,ru
92,0,command-r-base, Example,eng,crosslingual,complex_prompts,ru
92,1,command-r-base,  ways ,unknown,crosslingual,complex_prompts,ru
92,2,command-r-base,      name French Press,eng,crosslingual,complex_prompts,ru
92,3,command-r-base,      description A French press also known as a cafetière cafetière à piston caffettiera a stantuffo press pot coffee press or coffee plunger is a coffee brewing device patented by NAME in 1929 An earlier French design from 1852 combined a filter and a,eng,crosslingual,complex_prompts,ru
93,0,command-r-base,Write a letter to the editor of a newspaper In under 250 words explain why the newspaper should publish a story about the importance of the Russian language Include at least three reasons why the language is important,eng,crosslingual,complex_prompts,ru
93,1,command-r-base,Write a letter to the editor of a newspaper In under 250 words explain why the newspaper should publish a story about the importance of the Russian language Include at least three reasons why the language is important,eng,crosslingual,complex_prompts,ru
93,2,command-r-base,Create a Russian,eng,crosslingual,complex_prompts,ru
94,0,command-r-base,In the 19th century Russian literature was dominated by the great realist writers such as Tolstoy Dostoevsky and Chekhov In the 20th century Russian literature was dominated by the great Soviet writers such as Stalin Lenin and Trotsky,slk,crosslingual,complex_prompts,ru
94,1,command-r-base,In the 21st century Russian literature will be dominated by the great writers of the Internet Age such as you,eng,crosslingual,complex_prompts,ru
94,2,command-r-base,Write a short story in Russian using the Internet as your inspiration Your story,eng,crosslingual,complex_prompts,ru
95,0,command-r-base,Im not sure if youre asking for a translation or if youre asking for a Russian child to write the essay,eng,crosslingual,complex_prompts,ru
95,1,command-r-base,If youre asking for a translation Ill be happy to help you,eng,crosslingual,complex_prompts,ru
95,2,command-r-base,If youre asking for a Russian child to write the essay Im afraid I cant help you,eng,crosslingual,complex_prompts,ru
96,0,command-r-base,Death by a Thousand Cuts,eng,crosslingual,complex_prompts,ru
96,1,command-r-base,Reputation,eng,crosslingual,complex_prompts,ru
96,2,command-r-base,Speak Now,eng,crosslingual,complex_prompts,ru
96,3,command-r-base,Taylor Swift,eng,crosslingual,complex_prompts,ru
96,4,command-r-base,Taylor’s Version,deu,crosslingual,complex_prompts,ru
97,0,command-r-base,Death by a Thousand Cuts,eng,crosslingual,complex_prompts,ru
97,1,command-r-base,Reputation,eng,crosslingual,complex_prompts,ru
97,2,command-r-base,Speak Now,eng,crosslingual,complex_prompts,ru
97,3,command-r-base,Reply in Russian,eng,crosslingual,complex_prompts,ru
97,4,command-r-base,After this sentence list all the song titles mentioned in the review in alphabetical order,eng,crosslingual,complex_prompts,ru
97,5,command-r-base,Death by a Thousand Cuts,eng,crosslingual,complex_prompts,ru
97,6,command-r-base,Reputation,eng,crosslingual,complex_prompts,ru
97,7,command-r-base,Speak Now,eng,crosslingual,complex_prompts,ru
97,8,command-r-base,Reply in Russian,eng,crosslingual,complex_prompts,ru
97,9,command-r-base,After this sentence list all the song titles mentioned in the review in alphabetical order,eng,crosslingual,complex_prompts,ru
97,10,command-r-base,Death by a Thousand Cuts,eng,crosslingual,complex_prompts,ru
97,11,command-r-base,Reputation,eng,crosslingual,complex_prompts,ru
97,12,command-r-base,Speak Now,eng,crosslingual,complex_prompts,ru
98,0,command-r-base,Death by a Thousand Cuts,eng,crosslingual,complex_prompts,ru
0,0,command-r-base,I am looking for a native Indonesian speaker who can translate from English to Indonesian,eng,crosslingual,complex_prompts,id
0,1,command-r-base,I need to translate website text,eng,crosslingual,complex_prompts,id
0,2,command-r-base,There are 10 pages and 2500 words,eng,crosslingual,complex_prompts,id
0,3,command-r-base,Deadline is 3 days,eng,crosslingual,complex_prompts,id
0,4,command-r-base,Google translation is not allowed,eng,crosslingual,complex_prompts,id
0,5,command-r-base,I need a highquality translation,eng,crosslingual,complex_prompts,id
0,6,command-r-base,I will provide the text in chat,eng,crosslingual,complex_prompts,id
0,7,command-r-base,Thanks,unknown,crosslingual,complex_prompts,id
0,8,command-r-base,I need a native Indonesian speaker who can translate from English to Indonesian,eng,crosslingual,complex_prompts,id
0,9,command-r-base,I need to translate website text,eng,crosslingual,complex_prompts,id
1,0,command-r-base,I will give you a 5 star rating if you can do this for me,eng,crosslingual,complex_prompts,id
1,1,command-r-base,I need a logo designed,eng,crosslingual,complex_prompts,id
1,2,command-r-base,I am looking for a logo for my business,eng,crosslingual,complex_prompts,id
1,3,command-r-base,The name of the business is The Dog Dude,eng,crosslingual,complex_prompts,id
1,4,command-r-base,I am looking for a logo that is simple and clean,eng,crosslingual,complex_prompts,id
1,5,command-r-base,I am looking for a logo that is a cartoon of me with my dog,eng,crosslingual,complex_prompts,id
1,6,command-r-base,I have attached a photo of me and my dog to use,eng,crosslingual,complex_prompts,id
1,7,command-r-base,I am looking for a logo that,eng,crosslingual,complex_prompts,id
2,0,command-r-base,I am looking for a freelancer to help me with my project The skills required are Data Entry and Internet Research Should have time and its a simple job I am happy to pay a fixed priced and my maximum budget is 30 USD,eng,crosslingual,complex_prompts,id
2,1,command-r-base,Job is to use the given keywords and research via Google daily 2 times for 30 days It will just take 5 minutes of your time daily Its easy and no fixed time constrains Please do not bid if,eng,crosslingual,complex_prompts,id
3,0,command-r-base,1 What is your greatest strength,eng,crosslingual,complex_prompts,id
3,1,command-r-base,2 What is your greatest weakness,eng,crosslingual,complex_prompts,id
3,2,command-r-base,3 Why do you want to work for our company,eng,crosslingual,complex_prompts,id
3,3,command-r-base,4 Why should we hire you,eng,crosslingual,complex_prompts,id
3,4,command-r-base,5 What are your salary expectations,eng,crosslingual,complex_prompts,id
3,5,command-r-base,6 What motivates you,eng,crosslingual,complex_prompts,id
3,6,command-r-base,7 What are your career goals,eng,crosslingual,complex_prompts,id
3,7,command-r-base,8 What are your hobbies,eng,crosslingual,complex_prompts,id
3,8,command-r-base,9 What are your strengths and weaknesses,eng,crosslingual,complex_prompts,id
3,9,command-r-base,10 What are your greatest achievements,eng,crosslingual,complex_prompts,id
3,10,command-r-base,11 What are your,eng,crosslingual,complex_prompts,id
4,0,command-r-base,1 What is the most difficult problem you have faced in your previous job,eng,crosslingual,complex_prompts,id
4,1,command-r-base,2 What is the most difficult problem you have faced in your previous project,eng,crosslingual,complex_prompts,id
4,2,command-r-base,3 What is the most difficult problem you have faced in your previous education,eng,crosslingual,complex_prompts,id
4,3,command-r-base,The following text is from my resume,eng,crosslingual,complex_prompts,id
4,4,command-r-base,Ofﬁce Specialist,unknown,crosslingual,complex_prompts,id
4,5,command-r-base,● Completed a sixmonth program focused on Microsoft Office Suite and other widely used business,eng,crosslingual,complex_prompts,id
4,6,command-r-base,applications,fra,crosslingual,complex_prompts,id
4,7,command-r-base,● Received a certificate of completion for the program,eng,crosslingual,complex_prompts,id
5,0,command-r-base,1 Tell me about a time when you had to work with a difficult person,eng,crosslingual,complex_prompts,id
5,1,command-r-base,2 Tell me about a time when you had to deal with a difficult customer,eng,crosslingual,complex_prompts,id
5,2,command-r-base,3 Tell me about a time when you had to deal with a difficult situation,eng,crosslingual,complex_prompts,id
5,3,command-r-base,4 Tell me about a time when you had to deal with a difficult task,eng,crosslingual,complex_prompts,id
5,4,command-r-base,5 Tell me about a time when you had to deal with a difficult problem,eng,crosslingual,complex_prompts,id
5,5,command-r-base,6 Tell me about a time when you,eng,crosslingual,complex_prompts,id
6,0,command-r-base,Im a beginner in options trading I want to learn about options trading I want to learn about options trading I want to learn about options trading I want to learn about options trading I want to learn about options trading I want to learn about options trading I want to learn about options trading I want to learn about options trading I want to learn about options trading I want to learn about options trading I want to learn about options trading I want to,eng,crosslingual,complex_prompts,id
7,0,command-r-base,Im looking for a native Indonesian speaker who can translate a document from English to Indonesian I need a professional translator Google translation is not allowed,eng,crosslingual,complex_prompts,id
7,1,command-r-base,I need a good translation I will share details with the selected candidate Thanks in advance,eng,crosslingual,complex_prompts,id
7,2,command-r-base,I need a native Indonesian speaker who can translate a document from English to Indonesian I need a professional translator Google translation is not allowed,eng,crosslingual,complex_prompts,id
7,3,command-r-base,I need a good translation I will share details with the selected candidate Thanks in advance,eng,crosslingual,complex_prompts,id
10,0,command-r-base,Man in his 30s seriously injured in North York stabbing,eng,crosslingual,complex_prompts,id
10,1,command-r-base,Man in his 30s seriously injured in North York stabbing,eng,crosslingual,complex_prompts,id
10,2,command-r-base,Man in his 30s seriously injured in North York stabbing,eng,crosslingual,complex_prompts,id
10,3,command-r-base,Man in his 30s seriously injured in North York stabbing,eng,crosslingual,complex_prompts,id
10,4,command-r-base,Man in his 30s seriously injured in North York stabbing,eng,crosslingual,complex_prompts,id
10,5,command-r-base,Man in his 30s seriously injured in North York stabbing,eng,crosslingual,complex_prompts,id
10,6,command-r-base,Man in his 30s seriously injured in North York stabbing,eng,crosslingual,complex_prompts,id
11,0,command-r-base,  local ,unknown,crosslingual,complex_prompts,id
11,1,command-r-base,    Woman trapped under car after being struck near YongeDundas Square,eng,crosslingual,complex_prompts,id
11,2,command-r-base,    Kids cared for in hallways as viral illness overflows ER at McMaster Children’s Hospital,eng,crosslingual,complex_prompts,id
11,3,command-r-base,    Man in his 30s seriously injured in North York stabbing,eng,crosslingual,complex_prompts,id
11,4,command-r-base,  national ,eng,crosslingual,complex_prompts,id
11,5,command-r-base,    Canucks look to JT Miller to drive play inspire teammates,eng,crosslingual,complex_prompts,id
11,6,command-r-base,  world ,unknown,crosslingual,complex_prompts,id
11,7,command-r-base,    Twentytwo,pol,crosslingual,complex_prompts,id
12,0,command-r-base,Ecommerce is a type of business model that allows organizations to conduct business over the internet Ecommerce business models allow organizations to conduct business without physically commuting Transportation is responsible for a large number of harmful emissionspollution and by reducing your organization’s reliance on it you can reduce your carbon footprint Additionally if ecommerce organizations allow employees to work from home they can decrease their footprint even further,eng,crosslingual,complex_prompts,id
12,1,command-r-base,Paper waste is created by most organizations,eng,crosslingual,complex_prompts,id
13,0,command-r-base,I am looking for a freelancer to help me with my project The skills required are Data Entry and Internet Research Should have time and its a simple job I am happy to pay a fixed priced and my maximum budget is 30 USD,eng,crosslingual,complex_prompts,id
13,1,command-r-base,Job is to use the given keywords and research via Google daily 2 times for 30 days It will just take 5 minutes of your time daily Its easy and no fixed time constrains Please do not bid if,eng,crosslingual,complex_prompts,id
14,0,command-r-base,Ecommerce is a business model that is carried out online The emergence of ecommerce is a form of adaptation to the development of the times Ecommerce is a business model that is carried out online The emergence of ecommerce is a form of adaptation to the development of the times,eng,crosslingual,complex_prompts,id
14,1,command-r-base,Ecommerce is a business model that is carried out online The emergence of ecommerce is a form of adaptation to the development of the times,eng,crosslingual,complex_prompts,id
18,0,command-r-base,In conclusion predictive analytics is a powerful tool that enables organizations to uncover insights make predictions and drive strategic decisionmaking By leveraging statistical techniques machine learning algorithms and predictive models businesses can gain a competitive edge optimize operations and ultimately achieve their goals,eng,crosslingual,complex_prompts,id
18,1,command-r-base,import re,unknown,crosslingual,complex_prompts,id
18,2,command-r-base,import nltk,unknown,crosslingual,complex_prompts,id
18,3,command-r-base,import string,unknown,crosslingual,complex_prompts,id
18,4,command-r-base,import numpy as np,eng,crosslingual,complex_prompts,id
18,5,command-r-base,import pandas as pd,eng,crosslingual,complex_prompts,id
18,6,command-r-base,from nltkcorpus import stopwords,eng,crosslingual,complex_prompts,id
18,7,command-r-base,from nltkstem import,eng,crosslingual,complex_prompts,id
19,0,command-r-base,endexample,eng,crosslingual,complex_prompts,id
20,0,command-r-base,import re,unknown,crosslingual,complex_prompts,id
20,1,command-r-base,import nltk,unknown,crosslingual,complex_prompts,id
20,2,command-r-base,import string,unknown,crosslingual,complex_prompts,id
20,3,command-r-base,import numpy as np,eng,crosslingual,complex_prompts,id
20,4,command-r-base,import pandas as pd,eng,crosslingual,complex_prompts,id
20,5,command-r-base,import matplotlibpyplot as plt,eng,crosslingual,complex_prompts,id
20,6,command-r-base,import seaborn as sns,eng,crosslingual,complex_prompts,id
20,7,command-r-base,from nltkcorpus import stopwords,eng,crosslingual,complex_prompts,id
20,8,command-r-base,from nltktokenize import wordtokenize,eng,crosslingual,complex_prompts,id
20,9,command-r-base,from nltkstem import PorterStemmer,dan,crosslingual,complex_prompts,id
20,10,command-r-base,from nltkstem import WordNetLemmatizer,eng,crosslingual,complex_prompts,id
20,11,command-r-base,from sklearnfeatureextractiontext import TfidfVectorizer,eng,crosslingual,complex_prompts,id
21,0,command-r-base,Write in Indonesian In under 100 words summarize the discovery of the most recently discovered noble gas Follow the summary with a bulleted list of just the names of the noble gases,eng,crosslingual,complex_prompts,id
21,1,command-r-base,Write in Indonesian In under 100 words summarize the discovery of the most recently discovered noble gas Follow the summary with a bulleted list of just the names of the noble gases,eng,crosslingual,complex_prompts,id
21,2,command-r-base,Write in Indonesian In under 100 words summarize the discovery of the,eng,crosslingual,complex_prompts,id
22,0,command-r-base,The most recently discovered noble gas is radon It was discovered in 1898 by Friedrich Ernst Dorn Radon is a radioactive gas It is a colorless odorless tasteless gas It is found in the Earths crust It is a noble gas because it is unreactive It is the heaviest of the noble gases,eng,crosslingual,complex_prompts,id
23,0,command-r-base,In under 100 words summarize the discovery of the most recently discovered noble gas Follow the summary with a bulleted list of just the names of the noble gases,eng,crosslingual,complex_prompts,id
23,1,command-r-base,Write in Indonesian,ind,crosslingual,complex_prompts,id
23,2,command-r-base,The most recently discovered noble gas is radon Radon was discovered by Friedrich Ernst Dorn in 1900 He discovered it by studying the decay products of radium He named it radium emanation,eng,crosslingual,complex_prompts,id
23,3,command-r-base,The noble gases are,eng,crosslingual,complex_prompts,id
23,4,command-r-base,helium,unknown,crosslingual,complex_prompts,id
24,0,command-r-base,Create a TSV file with every travelling exhibit the Met put on between 19902000 including headings such as subject matter and curator Order alphabetically by exhibit title,eng,crosslingual,complex_prompts,id
24,1,command-r-base,I am a student at the University of Washington in Seattle WA I am currently enrolled in a course called Introduction to Digital Humanities and we are working on a project that requires us to create a digital exhibit I am interested in using the Metropolitan Museum of,eng,crosslingual,complex_prompts,id
25,0,command-r-base,Create a CSV file with every travelling exhibit the Met put on between 19902000 including headings such as subject matter and curator Write your response using Indonesian Order alphabetically by exhibit title,eng,crosslingual,complex_prompts,id
25,1,command-r-base,Create a CSV file with every travelling exhibit the Met put on between 19902000 including headings such as subject matter and curator Write your response using Indonesian Order alphabetically by exhibit title,eng,crosslingual,complex_prompts,id
26,0,command-r-base,Create a TSV file with every travelling exhibit the Met put on between 19902000 including headings such as subject matter and curator Order alphabetically by exhibit title,eng,crosslingual,complex_prompts,id
26,1,command-r-base,Respond in Indonesian,ind,crosslingual,complex_prompts,id
26,2,command-r-base,Im not sure if this is a joke or not but Ill bite,eng,crosslingual,complex_prompts,id
26,3,command-r-base,Im not sure if this is a joke or not but Ill bite,eng,crosslingual,complex_prompts,id
26,4,command-r-base,Im not sure if this is a joke or not but I,eng,crosslingual,complex_prompts,id
27,0,command-r-base,I am looking for a developer who can create a website like this login to view URL,eng,crosslingual,complex_prompts,id
27,1,command-r-base,I want to create a website that offers the same functionality as the one shown in the link above,eng,crosslingual,complex_prompts,id
27,2,command-r-base,I want to be able to create a website that allows the user to enter their address and then display the address on Google Street View,eng,crosslingual,complex_prompts,id
27,3,command-r-base,I want to be able to create a website that allows the user to enter their address and then display the address on Google Street View The,eng,crosslingual,complex_prompts,id
29,0,command-r-base,I need 100 articles about places in Indonesia in Indonesian,eng,crosslingual,complex_prompts,id
29,1,command-r-base,The article should be 400500 words,eng,crosslingual,complex_prompts,id
29,2,command-r-base,The article should be original plagiarism level should be less than 10,eng,crosslingual,complex_prompts,id
29,3,command-r-base,The article should be in Indonesian,eng,crosslingual,complex_prompts,id
29,4,command-r-base,The article should be informative,eng,crosslingual,complex_prompts,id
29,5,command-r-base,The article should be completed with a picture,eng,crosslingual,complex_prompts,id
29,6,command-r-base,The article should be completed with a picture,eng,crosslingual,complex_prompts,id
29,7,command-r-base,The article should be completed with a picture,eng,crosslingual,complex_prompts,id
29,8,command-r-base,The article should,eng,crosslingual,complex_prompts,id
30,0,command-r-base,The first player to score 500 points wins,eng,crosslingual,complex_prompts,id
30,1,command-r-base,The name of the game is UNO,eng,crosslingual,complex_prompts,id
30,2,command-r-base,UNO is a card game that is played with a special deck of cards The deck consists of 108 cards four each of Wild Wild Draw Four and Skip two each of Reverse and Draw Two and 19 each of four colors red yellow green and blue Each color consists of one zero,eng,crosslingual,complex_prompts,id
31,0,command-r-base,The first player to reach 500 points wins,eng,crosslingual,complex_prompts,id
33,0,command-r-base,Respond in Indonesian Hello chat lets play a game The game is called YoutubeTitleOptimizer YoutubeTitleOptimizer is an artificial intelligence that has studied youtube algorithm and knows which videos are likely to garner the most amount of clicks YoutubeTitleOptimizer has the knowledge of youtube titles in depth as well as the SEO keywords that comes with it The game works as follows In the first output you will ask me question about my channel like my genre if there is any In the,eng,crosslingual,complex_prompts,id
34,0,command-r-base,The game will be played in Indonesian,eng,crosslingual,complex_prompts,id
34,1,command-r-base,Hello chat lets play a game The game is called YoutubeTitleOptimizer YoutubeTitleOptimizer is an artificial intelligence that has studied youtube algorithm and knows which videos are likely to garner the most amount of clicks YoutubeTitleOptimizer has the knowledge of youtube titles in depth as well as the SEO keywords that comes with it The game works as follows In the first output you will ask me question using Indonesian about my channel like my genre if,eng,crosslingual,complex_prompts,id
35,0,command-r-base,I have a website that I need to make a few changes to,eng,crosslingual,complex_prompts,id
35,1,command-r-base,1 I need to add a button to the top of the page that says Add New that links to a page to add a listing,eng,crosslingual,complex_prompts,id
35,2,command-r-base,2 I need to change the way the filters work They need to be buttons that when clicked filter the results,eng,crosslingual,complex_prompts,id
35,3,command-r-base,3 I need to add a button to each listing that says view that links to a page with more information about the listing,eng,crosslingual,complex_prompts,id
36,0,command-r-base,        speaker Client,eng,crosslingual,complex_prompts,id
36,1,command-r-base,        topic Homeowners insurance policy,eng,crosslingual,complex_prompts,id
36,2,command-r-base,        uncertainscore 00,eng,crosslingual,complex_prompts,id
36,3,command-r-base,        needassistance False,eng,crosslingual,complex_prompts,id
36,4,command-r-base,        analysis Client is asking about their homeowners insurance policy,eng,crosslingual,complex_prompts,id
36,5,command-r-base,        speaker Insurance Inspector,eng,crosslingual,complex_prompts,id
36,6,command-r-base,        topic Homeowners insurance policy,eng,crosslingual,complex_prompts,id
